Timestamp,pH,Temperature,Dissolved_Oxygen,Turbidity,Water_Quality
2026-01-02 03:04:25,-0.66,28.64,6.07,8.98,Good
2026-01-02 03:04:30,-0.67,28.76,6.02,9.09,Good
2026-01-02 03:04:35,-0.68,29.02,6.02,9.02,Good
2026-01-02 03:04:40,-0.65,28.85,6.05,8.98,Good
2026-01-02 03:04:45,-0.66,28.73,6.03,9.07,Good
2026-01-02 03:04:50,-0.66,28.71,6.02,8.93,Good
2026-01-02 03:04:55,-0.68,28.75,6.02,8.83,Good
2026-01-02 03:05:00,-0.7,28.68,5.96,9.12,Bad
2026-01-02 03:05:05,-0.69,28.8,5.99,8.96,Bad
2026-01-02 03:05:10,-0.67,28.55,5.99,8.85,Bad
2026-01-02 03:05:15,-0.67,28.68,5.97,8.74,Bad
2026-01-02 03:05:20,-0.68,28.86,5.96,9.03,Bad
2026-01-02 03:05:25,-0.7,28.91,5.98,8.74,Bad
2026-01-02 03:05:30,-0.67,28.65,5.98,8.58,Bad
2026-01-02 03:05:35,-0.71,28.7,5.92,8.74,Bad
2026-01-02 03:05:40,-0.67,28.95,5.9,8.7,Bad
2026-01-02 03:05:45,-0.7,29.03,5.9,8.67,Bad
2026-01-02 03:05:50,-0.7,28.74,5.9,8.73,Bad
2026-01-02 03:05:55,-0.71,28.84,5.89,8.87,Bad
2026-01-02 03:06:00,-0.72,28.7,5.89,8.62,Bad
2026-01-02 03:06:05,-0.71,29.11,5.9,8.79,Bad
2026-01-02 03:06:10,-0.7,28.78,5.87,8.46,Bad
2026-01-02 03:06:15,-0.72,28.96,5.86,8.84,Bad
2026-01-02 03:06:20,-0.72,28.66,5.87,8.76,Bad
2026-01-02 03:06:25,-0.72,28.53,5.83,8.69,Bad
2026-01-02 03:06:30,-0.71,28.83,5.83,8.57,Bad
2026-01-02 03:06:35,-0.69,28.71,5.78,8.81,Bad
2026-01-02 03:06:40,-0.73,28.63,5.78,8.35,Bad
2026-01-02 03:06:45,-0.75,28.74,5.81,8.53,Bad
2026-01-02 03:06:50,-0.73,28.65,5.79,8.55,Bad
2026-01-02 03:06:55,-0.74,28.88,5.78,8.77,Bad
2026-01-02 03:07:00,-0.74,28.75,5.75,8.33,Bad
2026-01-02 03:07:05,-0.74,28.59,5.75,8.45,Bad
2026-01-02 03:07:10,-0.74,28.59,5.76,8.64,Bad
2026-01-02 03:07:15,-0.74,28.88,5.7,8.48,Bad
2026-01-02 03:07:20,-0.74,28.44,5.74,8.55,Bad
2026-01-02 03:07:25,-0.76,28.53,5.7,8.28,Bad
2026-01-02 03:07:30,-0.74,28.8,5.67,8.42,Bad
2026-01-02 03:07:35,-0.74,28.86,5.69,8.34,Bad
2026-01-02 03:07:40,-0.74,28.78,5.69,8.62,Bad
2026-01-02 03:07:45,-0.74,28.9,5.68,8.05,Bad
2026-01-02 03:07:50,-0.77,28.74,5.66,8.63,Bad
2026-01-02 03:07:55,-0.76,28.88,5.68,8.22,Bad
2026-01-02 03:08:00,-0.78,28.63,5.67,7.65,Bad
2026-01-02 03:08:05,-0.77,28.99,5.64,8.25,Bad
2026-01-02 03:08:10,-0.78,28.65,5.64,8.23,Bad
2026-01-02 03:08:15,-0.76,28.82,5.65,8.28,Bad
2026-01-02 03:08:20,-0.76,28.9,5.64,8.19,Bad
2026-01-02 03:08:25,-0.79,28.53,5.61,8.22,Bad
2026-01-02 03:08:30,-0.79,28.73,5.63,8.44,Bad
2026-01-02 03:08:35,-0.79,28.61,5.58,8.13,Bad
2026-01-02 03:08:40,-0.8,28.8,5.6,7.82,Bad
2026-01-02 03:08:45,-0.79,28.67,5.56,7.94,Bad
2026-01-02 03:08:50,-0.79,28.7,5.56,7.69,Bad
2026-01-02 03:08:55,-0.79,28.64,5.54,8.22,Bad
2026-01-02 03:09:00,-0.81,28.91,5.5,8.01,Bad
2026-01-02 03:09:05,-0.78,28.68,5.56,7.99,Bad
2026-01-02 03:09:10,-0.8,28.89,5.53,7.85,Bad
2026-01-02 03:09:15,-0.82,28.77,5.52,7.92,Bad
2026-01-02 03:09:20,-0.8,28.48,5.54,7.84,Bad
2026-01-02 03:09:25,-0.8,29.15,5.54,8.1,Bad
2026-01-02 03:09:30,-0.8,28.82,5.49,8.07,Bad
2026-01-02 03:09:35,-0.82,28.73,5.5,7.73,Bad
2026-01-02 03:09:40,-0.83,28.91,5.98,7.66,Bad
2026-01-02 03:09:45,-0.81,28.69,5.9,7.91,Bad
2026-01-02 03:09:50,-0.81,28.62,5.92,7.71,Bad
2026-01-02 03:09:55,-0.82,28.57,5.92,7.85,Bad
2026-01-02 03:10:00,-0.84,29.18,5.95,7.7,Bad
2026-01-02 03:10:05,-0.83,28.86,5.91,7.73,Bad
2026-01-02 03:10:10,-0.83,28.91,5.86,7.51,Bad
2026-01-02 03:10:15,-0.84,28.94,5.89,7.66,Bad
2026-01-02 03:10:20,-0.85,28.7,5.87,7.82,Bad
2026-01-02 03:10:25,-0.81,28.47,5.88,7.59,Bad
2026-01-02 03:10:30,-0.84,28.82,5.85,7.69,Bad
2026-01-02 03:10:35,-0.85,28.75,5.85,7.66,Bad
2026-01-02 03:10:40,-0.83,28.96,5.86,7.68,Bad
2026-01-02 03:10:45,-0.85,28.77,5.83,7.44,Bad
2026-01-02 03:10:50,-0.85,28.73,5.86,7.67,Bad
2026-01-02 03:10:55,-0.85,28.61,5.83,7.51,Bad
2026-01-02 03:11:00,-0.86,28.6,5.83,7.58,Bad
2026-01-02 03:11:05,-0.85,28.73,5.77,7.55,Bad
2026-01-02 03:11:10,-0.86,28.97,5.75,7.64,Bad
2026-01-02 03:11:15,-0.84,28.61,5.81,7.42,Bad
2026-01-02 03:11:20,-0.86,28.88,5.79,7.19,Bad
2026-01-02 03:11:25,-0.87,28.58,5.75,7.75,Bad
2026-01-02 03:11:30,-0.87,28.63,5.75,7.24,Bad
2026-01-02 03:11:35,-0.88,28.92,5.78,7.3,Bad
2026-01-02 03:11:40,-0.86,28.76,5.73,7.62,Bad
2026-01-02 03:11:45,-0.87,28.66,5.74,7.34,Bad
2026-01-02 03:11:50,-0.9,28.72,5.72,7.34,Bad
2026-01-02 03:11:55,-0.89,28.74,5.71,7.27,Bad
2026-01-02 03:12:00,-0.86,28.62,5.71,7.37,Bad
2026-01-02 03:12:05,-0.88,29.13,5.67,7.51,Bad
2026-01-02 03:12:10,-0.89,28.77,5.65,7.06,Bad
2026-01-02 03:12:15,-0.91,28.88,5.66,6.97,Bad
2026-01-02 03:12:20,-0.88,28.76,5.68,7.3,Bad
2026-01-02 03:12:25,-0.87,28.65,5.65,6.96,Bad
2026-01-02 03:12:30,-0.91,28.67,5.67,7.15,Bad
2026-01-02 03:12:35,-0.9,28.82,5.61,7.31,Bad
2026-01-02 03:12:40,-0.92,28.91,5.63,7.02,Bad
2026-01-02 03:12:45,-0.91,28.78,5.64,6.98,Bad
2026-01-02 03:12:50,-0.91,29.02,5.6,6.95,Bad
2026-01-02 03:12:55,-0.91,28.44,5.64,7.19,Bad
2026-01-02 03:13:00,-0.92,28.53,5.64,7.14,Bad
2026-01-02 03:13:05,-0.93,28.61,5.59,7.14,Bad
2026-01-02 03:13:10,-0.93,28.81,5.59,7.2,Bad
2026-01-02 03:13:15,-0.93,28.67,5.56,6.87,Bad
2026-01-02 03:13:20,-0.94,28.78,5.6,6.98,Bad
2026-01-02 03:13:25,-0.92,28.98,5.59,6.91,Bad
2026-01-02 03:13:30,-0.94,28.63,5.58,6.81,Bad
2026-01-02 03:13:35,-0.94,28.74,5.56,6.79,Bad
2026-01-02 03:13:40,-0.93,28.62,5.52,6.79,Bad
2026-01-02 03:13:45,-0.93,28.65,5.53,6.75,Bad
2026-01-02 03:13:50,-0.95,28.64,5.5,6.66,Bad
2026-01-02 03:13:55,-0.92,28.54,5.52,6.93,Bad
2026-01-02 03:14:00,-0.93,28.81,5.5,6.77,Bad
2026-01-02 03:14:05,-0.93,28.74,5.5,6.75,Bad
2026-01-02 03:14:10,-0.94,28.71,6.25,6.76,Good
2026-01-02 03:14:15,-0.96,28.55,6.26,6.6,Good
2026-01-02 03:14:20,-0.97,28.77,6.29,6.65,Good
2026-01-02 03:14:25,-0.96,28.69,6.23,6.59,Good
2026-01-02 03:14:30,-0.95,28.8,6.24,6.56,Good
2026-01-02 03:14:35,-0.95,28.43,6.22,6.53,Good
2026-01-02 03:14:40,-0.97,28.8,6.19,6.64,Good
2026-01-02 03:14:45,-0.96,29.04,6.21,6.72,Good
2026-01-02 03:14:50,-0.98,28.55,6.19,6.62,Good
2026-01-02 03:14:55,-0.97,28.71,6.17,6.57,Good
2026-01-02 03:15:00,-0.99,28.81,6.17,7.01,Good
2026-01-02 03:15:05,-0.98,28.5,6.13,6.45,Good
2026-01-02 03:15:10,-0.97,28.85,6.17,6.59,Good
2026-01-02 03:15:15,-1.0,28.57,6.13,6.3,Good
2026-01-02 03:15:20,-1.0,28.75,6.12,6.37,Good
2026-01-02 03:15:25,-0.98,28.81,6.12,6.58,Good
2026-01-02 03:15:30,-1.0,28.59,6.09,6.34,Good
2026-01-02 03:15:35,-0.98,28.52,6.09,6.49,Good
2026-01-02 03:15:40,-1.01,28.49,6.07,6.43,Good
2026-01-02 03:15:45,-1.01,29.09,6.03,6.22,Good
2026-01-02 03:15:50,-1.0,29.01,6.02,6.18,Good
2026-01-02 03:15:55,-1.0,28.92,6.06,6.5,Good
2026-01-02 03:16:00,-1.01,29.14,6.02,6.03,Good
2026-01-02 03:16:05,-1.01,28.97,6.03,6.15,Good
2026-01-02 03:16:10,-1.01,29.09,6.04,6.29,Good
2026-01-02 03:16:15,-1.0,28.72,5.98,6.34,Good
2026-01-02 03:16:20,-1.01,28.94,6.02,6.14,Good
2026-01-02 03:16:25,-1.04,28.5,6.0,6.17,Bad
2026-01-02 03:16:30,-1.03,28.73,5.98,6.13,Bad
2026-01-02 03:16:35,-1.03,28.65,5.98,6.23,Bad
2026-01-02 03:16:40,-1.02,28.67,5.97,6.17,Bad
2026-01-02 03:16:45,-1.04,28.76,5.94,6.24,Bad
2026-01-02 03:16:50,-1.02,28.71,5.91,6.04,Bad
2026-01-02 03:16:55,-1.04,28.53,5.94,6.09,Bad
2026-01-02 03:17:00,-1.03,28.62,5.92,6.09,Bad
2026-01-02 03:17:05,-1.02,28.79,5.92,5.6,Bad
2026-01-02 03:17:10,-1.01,29.06,5.93,6.1,Bad
2026-01-02 03:17:15,-1.04,28.56,5.9,6.02,Bad
2026-01-02 03:17:20,-1.06,28.66,5.92,5.84,Bad
2026-01-02 03:17:25,-1.06,28.58,5.9,6.1,Bad
2026-01-02 03:17:30,-1.05,29.0,5.92,5.97,Bad
2026-01-02 03:17:35,-1.05,28.42,5.83,6.03,Bad
2026-01-02 03:17:40,-1.04,28.63,5.85,5.78,Bad
2026-01-02 03:17:45,-1.06,28.55,5.83,5.76,Bad
2026-01-02 03:17:50,-1.04,28.97,5.84,5.73,Bad
2026-01-02 03:17:55,-1.07,28.84,5.84,5.68,Bad
2026-01-02 03:18:00,-1.06,29.34,5.81,5.95,Bad
2026-01-02 03:18:05,-1.07,28.55,5.8,5.74,Bad
2026-01-02 03:18:10,-1.06,28.91,5.8,5.54,Bad
2026-01-02 03:18:15,-1.07,28.53,5.78,5.76,Bad
2026-01-02 03:18:20,-1.08,28.86,5.78,5.88,Bad
2026-01-02 03:18:25,-1.06,28.66,5.75,5.74,Bad
2026-01-02 03:18:30,-1.07,28.66,5.75,5.52,Bad
2026-01-02 03:18:35,-1.08,28.75,5.78,6.07,Bad
2026-01-02 03:18:40,-1.08,29.11,5.76,5.89,Bad
2026-01-02 03:18:45,-1.09,28.48,5.76,5.53,Bad
2026-01-02 03:18:50,-1.07,28.64,5.75,5.5,Bad
2026-01-02 03:18:55,-1.08,29.15,5.72,5.66,Bad
2026-01-02 03:19:00,-1.1,28.98,5.75,5.65,Bad
2026-01-02 03:19:05,-1.11,28.91,5.71,5.3,Bad
2026-01-02 03:19:10,-1.11,28.81,5.69,5.65,Bad
2026-01-02 03:19:15,-1.09,28.65,5.69,5.71,Bad
2026-01-02 03:19:20,-1.09,28.74,5.67,5.56,Bad
2026-01-02 03:19:25,-1.12,28.95,5.7,5.59,Bad
2026-01-02 03:19:30,-1.12,28.73,5.66,5.49,Bad
2026-01-02 03:19:35,-1.13,28.67,5.63,5.5,Bad
2026-01-02 03:19:40,-1.1,28.9,5.62,5.34,Bad
2026-01-02 03:19:45,-1.11,28.84,5.61,5.64,Bad
2026-01-02 03:19:50,-1.11,28.73,5.61,5.18,Bad
2026-01-02 03:19:55,-1.12,28.79,5.62,5.41,Bad
2026-01-02 03:20:00,-1.14,28.9,5.6,5.18,Bad
2026-01-02 03:20:05,-1.12,28.71,5.61,5.42,Bad
2026-01-02 03:20:10,-1.12,28.64,5.57,5.22,Bad
2026-01-02 03:20:15,-1.12,28.88,5.58,5.18,Bad
2026-01-02 03:20:20,-1.13,29.12,5.56,4.84,Bad
2026-01-02 03:20:25,-1.13,28.54,5.55,5.56,Bad
2026-01-02 03:20:30,-1.14,28.95,5.5,5.43,Bad
2026-01-02 03:20:35,-1.15,28.78,5.52,5.44,Bad
2026-01-02 03:20:40,-1.16,28.62,5.49,5.08,Bad
2026-01-02 03:20:45,-1.16,28.92,5.5,5.05,Bad
2026-01-02 03:20:50,-1.15,28.84,5.49,4.94,Bad
2026-01-02 03:20:55,-1.15,28.2,5.52,4.82,Bad
2026-01-02 03:21:00,-1.16,29.19,5.45,5.12,Bad
2026-01-02 03:21:05,-1.36,26.96,5.96,5.02,Bad
2026-01-02 03:21:10,-1.37,28.71,5.93,4.6,Bad
2026-01-02 03:21:15,-1.37,28.57,5.94,4.93,Bad
2026-01-02 03:21:20,-1.36,28.66,5.9,5.35,Bad
2026-01-02 03:21:25,-1.36,28.53,5.94,5.11,Bad
2026-01-02 03:21:30,-1.37,29.02,5.94,4.93,Bad
2026-01-02 03:21:35,-1.37,28.65,5.9,5.11,Bad
2026-01-02 03:21:40,-1.38,28.73,5.86,4.84,Bad
2026-01-02 03:21:45,-1.39,28.88,5.89,4.85,Bad
2026-01-02 03:21:50,-1.39,28.91,5.86,5.07,Bad
2026-01-02 03:21:55,-1.37,28.51,5.89,4.66,Bad
2026-01-02 03:22:00,-1.38,28.92,5.86,4.65,Bad
2026-01-02 03:22:05,-1.38,28.96,5.84,4.92,Bad
2026-01-02 03:22:10,-1.39,28.79,5.84,4.71,Bad
2026-01-02 03:22:15,-1.39,28.78,5.81,4.96,Bad
2026-01-02 03:22:20,-1.39,28.67,5.86,4.75,Bad
2026-01-02 03:22:25,-1.4,28.85,5.81,4.69,Bad
2026-01-02 03:22:30,-1.4,28.62,5.82,4.79,Bad
2026-01-02 03:22:35,-1.39,28.86,5.79,4.74,Bad
2026-01-02 03:22:40,-1.4,28.82,5.8,4.48,Bad
2026-01-02 03:22:45,-1.4,28.77,5.76,4.87,Bad
2026-01-02 03:22:50,-1.41,28.81,5.78,4.39,Bad
2026-01-02 03:22:55,-1.43,28.58,5.74,4.62,Bad
2026-01-02 03:23:00,-1.41,28.59,5.71,4.38,Bad
2026-01-02 03:23:05,-1.42,28.71,5.71,4.43,Bad
2026-01-02 03:23:10,-1.42,28.63,5.71,4.52,Bad
2026-01-02 03:23:15,-1.44,28.58,5.72,4.79,Bad
2026-01-02 03:23:20,-1.43,28.61,5.71,4.66,Bad
2026-01-02 03:23:25,-1.41,28.49,5.71,4.48,Bad
2026-01-02 03:23:30,-1.43,28.86,5.72,4.42,Bad
2026-01-02 03:23:35,-1.43,28.61,5.72,4.58,Bad
2026-01-02 03:23:40,-1.45,28.8,5.67,4.21,Bad
2026-01-02 03:23:45,-1.43,28.49,5.69,4.48,Bad
2026-01-02 03:23:50,-1.44,28.4,5.69,4.27,Bad
2026-01-02 03:23:55,-1.44,28.83,5.65,4.3,Bad
2026-01-02 03:24:00,-1.44,28.7,5.64,4.24,Bad
2026-01-02 03:24:05,-1.45,28.76,5.65,4.21,Bad
2026-01-02 03:24:10,-1.45,28.55,5.63,4.41,Bad
2026-01-02 03:24:15,-1.45,28.89,5.6,4.47,Bad
2026-01-02 03:24:20,-1.46,29.01,5.63,4.39,Bad
2026-01-02 03:24:25,-1.45,28.93,5.61,4.33,Bad
2026-01-02 03:24:30,-1.46,28.91,5.57,4.51,Bad
2026-01-02 03:24:35,-1.46,28.86,5.58,4.43,Bad
2026-01-02 03:24:40,-1.45,28.97,5.58,4.07,Bad
2026-01-02 03:24:45,-1.48,28.53,5.59,3.95,Bad
2026-01-02 03:24:50,-1.46,28.94,5.49,3.98,Bad
2026-01-02 03:24:55,-1.49,28.71,5.55,4.11,Bad
2026-01-02 03:25:00,-1.47,28.52,5.53,3.83,Bad
2026-01-02 03:25:05,-1.47,28.79,5.51,4.2,Bad
2026-01-02 03:25:10,-1.48,29.07,5.52,4.18,Bad
2026-01-02 03:25:15,-1.48,28.78,5.5,3.94,Bad
2026-01-02 03:25:20,-1.49,28.78,5.52,4.07,Bad
2026-01-02 03:25:25,-1.49,28.74,6.08,3.94,Good
2026-01-02 03:25:30,-1.49,28.59,6.07,4.01,Good
2026-01-02 03:25:35,-1.51,28.68,6.11,3.92,Good
2026-01-02 03:25:40,-1.51,28.75,6.08,3.78,Good
2026-01-02 03:25:45,-1.5,28.8,6.08,3.8,Good
2026-01-02 03:25:50,-1.49,28.61,6.04,3.87,Good
2026-01-02 03:25:55,-1.52,28.7,6.03,3.91,Good
2026-01-02 03:26:00,-1.52,28.82,6.03,3.52,Good
2026-01-02 03:26:05,-1.49,28.82,6.05,3.84,Good
2026-01-02 03:26:10,-1.51,28.96,5.98,4.0,Good
2026-01-02 03:26:15,-1.53,28.75,6.01,3.91,Good
2026-01-02 03:26:20,-1.51,29.07,5.98,3.89,Bad
2026-01-02 03:26:25,-1.52,28.63,6.02,3.73,Bad
2026-01-02 03:26:30,-1.51,28.84,5.97,3.73,Bad
2026-01-02 03:26:35,-1.53,28.61,5.99,3.78,Bad
2026-01-02 03:26:40,-1.53,28.71,5.95,3.48,Bad
2026-01-02 03:26:45,-1.52,28.93,6.0,3.91,Bad
2026-01-02 03:26:50,-1.53,28.66,5.89,3.43,Bad
2026-01-02 03:26:55,-1.55,28.53,5.94,3.63,Bad
2026-01-02 03:27:00,-1.54,28.75,5.94,3.49,Bad
2026-01-02 03:27:05,-1.53,28.82,5.93,3.42,Bad
2026-01-02 03:27:10,-1.53,28.68,5.9,3.64,Bad
2026-01-02 03:27:15,-1.53,28.61,5.9,3.29,Bad
2026-01-02 03:27:20,-1.55,28.87,5.87,3.22,Bad
2026-01-02 03:27:25,-1.55,29.05,5.89,3.44,Bad
2026-01-02 03:27:30,-1.54,28.74,5.88,3.31,Bad
2026-01-02 03:27:35,-1.55,28.79,5.89,3.35,Bad
2026-01-02 03:27:40,-1.55,28.65,5.86,3.36,Bad
2026-01-02 03:27:45,-1.54,28.96,5.82,3.43,Bad
2026-01-02 03:27:50,-1.56,28.99,5.85,3.27,Bad
2026-01-02 03:27:55,-1.56,28.86,5.83,3.36,Bad
2026-01-02 03:28:00,-1.57,28.79,5.81,3.19,Bad
2026-01-02 03:28:05,-1.55,28.73,5.81,3.22,Bad
2026-01-02 03:28:10,-1.57,28.65,5.77,3.24,Bad
2026-01-02 03:28:15,-1.58,28.61,5.79,3.02,Bad
2026-01-02 03:28:20,-1.58,28.96,5.77,3.46,Bad
2026-01-02 03:28:25,-1.57,28.73,5.79,3.2,Bad
2026-01-02 03:28:30,-1.59,28.47,5.79,3.27,Bad
2026-01-02 03:28:35,-1.58,28.85,5.75,3.09,Bad
2026-01-02 03:28:40,-1.59,28.67,5.75,3.26,Bad
2026-01-02 03:28:45,-1.56,28.67,5.74,3.19,Bad
2026-01-02 03:28:50,-1.58,28.9,5.75,3.15,Bad
2026-01-02 03:28:55,-1.6,28.78,5.73,3.21,Bad
2026-01-02 03:29:00,-1.6,29.04,5.73,3.43,Bad
2026-01-02 03:29:05,-1.59,28.79,5.71,3.08,Bad
2026-01-02 03:29:10,-1.59,28.74,5.76,2.97,Bad
2026-01-02 03:29:15,-1.6,28.5,5.71,3.08,Bad
2026-01-02 03:29:20,-1.6,28.85,5.65,3.18,Bad
2026-01-02 03:29:25,-1.59,28.53,5.67,2.85,Bad
2026-01-02 03:29:30,-1.61,28.78,5.67,2.7,Bad
2026-01-02 03:29:35,-1.61,28.79,5.65,3.02,Bad
2026-01-02 03:29:40,-1.61,29.12,5.67,3.0,Bad
2026-01-02 03:29:45,-1.62,28.57,5.63,3.11,Bad
2026-01-02 03:29:50,-1.62,28.8,5.61,2.84,Bad
2026-01-02 03:29:55,-1.64,28.89,5.63,2.83,Bad
2026-01-02 03:30:00,-1.63,28.56,5.6,2.68,Bad
2026-01-02 03:30:05,-1.62,28.62,5.56,2.63,Bad
2026-01-02 03:30:10,-1.62,28.76,5.6,2.84,Bad
2026-01-02 03:30:15,-1.63,28.39,5.6,3.09,Bad
2026-01-02 03:30:20,-1.63,28.61,5.55,2.88,Bad
2026-01-02 03:30:25,-1.63,28.6,5.58,2.6,Bad
2026-01-02 03:30:30,-1.64,28.86,5.55,2.66,Bad
2026-01-02 03:30:35,-1.64,28.8,5.56,2.77,Bad
2026-01-02 03:30:40,-1.65,28.92,5.55,2.78,Bad
2026-01-02 03:30:45,-1.65,28.88,5.54,2.53,Bad
2026-01-02 03:30:50,-1.66,28.95,5.52,2.52,Bad
2026-01-02 03:30:55,-1.64,28.78,5.55,2.59,Bad
2026-01-02 03:31:00,-1.65,28.77,5.49,2.73,Bad
2026-01-02 03:31:05,-1.67,28.54,6.11,2.47,Good
2026-01-02 03:31:10,-1.67,28.65,6.15,2.4,Good
2026-01-02 03:31:15,-1.65,28.5,6.11,2.49,Good
2026-01-02 03:31:20,-1.67,28.85,6.12,2.36,Good
2026-01-02 03:31:25,-1.67,28.61,6.1,2.57,Good
2026-01-02 03:31:30,-1.67,28.61,6.09,2.25,Good
2026-01-02 03:31:35,-1.68,28.68,6.14,2.22,Good
2026-01-02 03:31:40,-1.66,28.85,6.09,2.14,Good
2026-01-02 03:31:45,-1.67,28.44,6.04,2.46,Good
2026-01-02 03:31:50,-1.68,28.64,6.08,2.07,Good
2026-01-02 03:31:55,-1.69,28.84,6.06,2.39,Good
2026-01-02 03:32:00,-1.69,28.75,6.03,2.33,Good
2026-01-02 03:32:05,-1.7,28.89,6.01,2.1,Good
2026-01-02 03:32:10,-1.69,28.84,6.01,2.2,Good
2026-01-02 03:32:15,-1.69,28.75,6.03,2.11,Good
2026-01-02 03:32:20,-1.69,28.55,5.96,2.01,Good
2026-01-02 03:32:25,-1.71,28.48,6.04,2.11,Good
2026-01-02 03:32:30,-1.69,28.7,6.04,2.34,Good
2026-01-02 03:32:35,-1.71,28.66,6.04,2.36,Bad
2026-01-02 03:32:40,-1.72,29.05,6.01,1.9,Bad
2026-01-02 03:32:45,-1.71,29.13,5.99,2.08,Bad
2026-01-02 03:32:50,-1.71,28.64,5.94,2.21,Bad
2026-01-02 03:32:55,-1.73,29.0,5.97,1.91,Bad
2026-01-02 03:33:00,-1.72,28.85,5.98,1.98,Bad
2026-01-02 03:33:05,-1.73,28.84,5.94,2.18,Bad
2026-01-02 03:33:10,-1.72,28.82,5.88,1.95,Bad
2026-01-02 03:33:15,-1.73,28.51,5.92,2.0,Bad
2026-01-02 03:33:20,-1.74,28.59,5.93,1.98,Bad
2026-01-02 03:33:25,-1.74,28.48,5.92,1.99,Bad
2026-01-02 03:33:30,-1.74,28.78,5.88,1.9,Bad
2026-01-02 03:33:35,-1.73,28.68,5.85,1.63,Bad
2026-01-02 03:33:40,-1.75,28.29,5.84,1.78,Bad
2026-01-02 03:33:45,-1.75,28.93,5.88,1.91,Bad
2026-01-02 03:33:50,-1.73,28.71,5.79,1.84,Bad
2026-01-02 03:33:55,-1.76,28.8,5.82,1.85,Bad
2026-01-02 03:34:00,-1.77,28.78,5.82,1.54,Bad
2026-01-02 03:34:05,-1.75,28.48,5.82,1.56,Bad
2026-01-02 03:34:10,-1.77,28.78,5.82,1.47,Bad
2026-01-02 03:34:15,-1.76,28.75,5.82,1.72,Bad
2026-01-02 03:34:20,-1.77,28.5,5.83,1.67,Bad
2026-01-02 03:34:25,-1.76,28.54,5.81,1.67,Bad
2026-01-02 03:34:30,-1.75,28.87,5.77,1.66,Bad
2026-01-02 03:34:35,-1.76,28.69,5.78,1.81,Bad
2026-01-02 03:34:40,-1.79,28.59,5.75,1.6,Bad
2026-01-02 03:34:45,-1.79,28.94,5.73,1.71,Bad
2026-01-02 03:34:50,-1.78,28.81,5.74,1.72,Bad
2026-01-02 03:34:55,-1.77,28.77,5.68,1.46,Bad
2026-01-02 03:35:00,-1.76,28.53,5.78,1.62,Bad
2026-01-02 03:35:05,-1.79,28.47,5.76,1.26,Bad
2026-01-02 03:35:10,-1.8,28.81,5.69,1.58,Bad
2026-01-02 03:35:15,-1.78,28.85,5.7,1.43,Bad
2026-01-02 03:35:20,-1.79,28.94,5.64,1.29,Bad
2026-01-02 03:35:25,-1.81,28.58,5.71,1.39,Bad
2026-01-02 03:35:30,-1.78,28.84,5.71,1.36,Bad
2026-01-02 03:35:35,-1.82,28.77,5.65,1.58,Bad
2026-01-02 03:35:40,-1.82,28.66,5.65,1.32,Bad
2026-01-02 03:35:45,-1.81,28.68,5.68,1.27,Bad
2026-01-02 03:35:50,-1.8,28.54,5.64,1.28,Bad
2026-01-02 03:35:55,-1.81,28.86,5.64,1.18,Bad
2026-01-02 03:36:00,-1.81,28.72,5.63,1.36,Bad
2026-01-02 03:36:05,-1.82,28.93,5.59,1.05,Bad
2026-01-02 03:36:10,-1.83,29.02,5.54,1.41,Bad
2026-01-02 03:36:15,-1.81,28.81,5.59,1.34,Bad
2026-01-02 03:36:20,-1.84,28.92,5.59,1.19,Bad
2026-01-02 03:36:25,-1.81,28.73,5.56,0.94,Bad
2026-01-02 03:36:30,-1.83,29.03,5.61,1.2,Bad
2026-01-02 03:36:35,-1.84,28.83,5.58,1.39,Bad
2026-01-02 03:36:40,-1.85,28.74,5.54,1.17,Bad
2026-01-02 03:36:45,-1.84,28.88,5.56,0.99,Bad
2026-01-02 03:36:50,-1.82,28.86,5.51,0.91,Bad
2026-01-02 03:36:55,-1.83,28.72,5.49,1.0,Bad
2026-01-02 03:37:00,-1.84,29.06,5.54,0.99,Bad
2026-01-02 03:37:05,-1.85,28.65,5.48,0.94,Bad
2026-01-02 03:37:10,-1.85,28.65,5.52,1.31,Bad
2026-01-02 03:37:15,-1.85,28.96,5.52,0.74,Bad
2026-01-02 03:37:20,-1.86,28.44,5.51,0.79,Bad
2026-01-02 03:37:25,-1.86,28.69,5.95,0.74,Bad
2026-01-02 03:37:30,-1.88,28.58,5.9,0.7,Bad
2026-01-02 03:37:35,-1.86,28.92,5.91,0.65,Bad
2026-01-02 03:37:40,-1.87,28.67,5.93,0.8,Bad
2026-01-02 03:37:45,-2.07,26.38,5.9,0.88,Bad
2026-01-02 03:37:50,-2.06,28.83,5.89,1.0,Bad
2026-01-02 03:37:55,-2.09,28.85,5.84,0.5,Bad
2026-01-02 03:38:00,-2.05,28.96,5.85,0.91,Bad
2026-01-02 03:38:05,-2.08,28.61,5.89,0.79,Bad
2026-01-02 03:38:10,-2.09,28.72,5.87,0.57,Bad
2026-01-02 03:38:15,-2.08,28.76,5.87,0.73,Bad
2026-01-02 03:38:20,-2.08,28.82,5.83,0.59,Bad
2026-01-02 03:38:25,-2.08,28.77,5.83,0.46,Bad
2026-01-02 03:38:30,-2.1,28.89,5.85,0.48,Bad
2026-01-02 03:38:35,-2.08,28.74,5.82,0.63,Bad
2026-01-02 03:38:40,-2.08,28.76,5.8,0.29,Bad
